Session;Phase principale;Phase complémentaire;Identifiant de l'établissement;Libellé de l'établissement;Code de l'académie de l'établissement;Académie de l'établissement;Code de la région académique de l'établissement;Région académique de l'établissement;Identifiant de la formation;Identifiant navette de mention;Intitulé de la mention;Identifiant navette de parcours;Intitulé du parcours;Alternance;Modalités d'enseignement;Lieu(x) de formation;Code de l'académie du lieu de formation;Académie du lieu de formation;Code de la région académique du lieu de formation;Région académique du lieu de formation;Discipline de la formation;Identifiant de la discipline;Discipline;Identifiant du secteur disciplinaire;Secteur disciplinaire;Capacité offerte limitée par la formation;Effectif de candidats ayant confirmé une candidature en phase principale;Effectif de candidats ayant confirmé une candidature en phase principale - Dont effectif de femmes;Effectif de candidats ayant confirmé une candidature en phase principale - Dont effectif de candidats qui étaient inscrits dans le même établissement à la rentrée N-1;Effectif de candidats ayant confirmé une candidature en phase principale - Dont effectif de candidats issus de la même académie (à partir du lieu de formation);Effectif de candidats ayant confirmé une candidature en phase principale - Dont effectif de candidats issus de la même région académique (à partir du lieu de formation);Effectif de candidats en phase principale inscrits en troisième année de licence générale à la rentrée N-1;Effectif de candidats en phase principale inscrits en troisième année de licence générale à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase principale inscrits en licence professionnelle à la rentrée N-1;Effectif de candidats en phase principale inscrits en licence professionnelle à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase principale inscrits en troisième année de bachelor universitaire de technologie à la rentrée N-1;Effectif de candidats en phase principale inscrits en troisième année de bachelor universitaire de technologie à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase principale inscrits en master à la rentrée N-1;Effectif de candidats en phase principale inscrits en master à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase principale inscrits dans une autre formation à la rentrée N-1;Effectif de candidats en phase principale inscrits dans une autre formation à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase principale qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France à la rentrée N-1;Effectif de candidats en phase principale qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant confirmé une candidature en phase complémentaire;Effectif de candidats ayant confirmé une candidature en phase complémentaire -Dont effectif de femmes;Effectif de candidats ayant confirmé une candidature en phase complémentaire - Dont effectif de candidats qui étaient inscrits dans le même établissement à la rentrée N-1;Effectif de candidats ayant confirmé une candidature en phase complémentaire - Dont effectif de candidats issus de la même académie (à partir du lieu de formation);Effectif de candidats ayant confirmé une candidature en phase complémentaire - Dont effectif de candidats issus de la même région académique (à partir du lieu de formation);Effectif de candidats en phase complémentaire inscrits en troisième année de licence générale à la rentrée N-1;Effectif de candidats en phase complémentaire inscrits en troisième année de licence générale à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase complémentaire inscrits en licence professionnelle à la rentrée N-1;Effectif de candidats en phase complémentaire inscrits en licence professionnelle à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase complémentaire inscrits en troisième année de bachelor universitaire de technologie à la rentrée N-1;Effectif de candidats en phase complémentaire inscrits en troisième année de bachelor universitaire de technologie à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase complémentaire inscrits en master à la rentrée N-1;Effectif de candidats en phase complémentaire inscrits en master à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase complémentaire inscrits dans une autre formation à la rentrée N-1;Effectif de candidats en phase complémentaire inscrits dans une autre formation à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats en phase complémentaire qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France à la rentrée N-1;Effectif de candidats en phase complémentaire qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats classés sur une candidature formulée en phase principale ou en phase complémentaire;Effectif de candidats classés sur une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de femmes;Effectif de candidats classés sur une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats classés qui étaient inscrits dans le même établissement à la rentrée N-1;Effectif de candidats classés sur une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats classés issus de la même académie (à partir du lieu de formation);Effectif de candidats classés sur une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats classés issus de la même région académique (à partir du lieu de formation);Effectif de candidats classés sur une candidature formulée en phase principale;Effectif de candidats classés sur une candidature formulée en phase principale - Dont effectif de femmes;Effectif de candidats classés sur une candidature formulée en phase complémentaire;Effectif de candidats classés sur une candidature formulée en phase complémentaire - Dont effectif de femmes;Effectif de candidats classés en PP ou en PC inscrits en troisième année de licence générale à la rentrée N-1;Effectif de candidats classés en PP ou en PC inscrits en troisième année de licence générale à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats classés en PP ou en PC inscrits en licence professionnelle à la rentrée N-1;Effectif de candidats classés en PP ou en PC inscrits en licence professionnelle à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats classés en PP ou en PC inscrits en troisième année de bachelor universitaire de technologie à la rentrée N-1;Effectif de candidats classés en PP ou en PC inscrits en troisième année de bachelor universitaire de technologie à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats classés en PP ou en PC inscrits en master à la rentrée N-1;Effectif de candidats classés en PP ou en PC inscrits en master à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats classés en PP ou en PC inscrits dans une autre formation à la rentrée N-1;Effectif de candidats classés en PP ou en PC inscrits dans une autre formation à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats classés en PP ou en PC qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France à la rentrée N-1;Effectif de candidats classés en PP ou en PC qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase principale ou en phase complémentaire;Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats ayant reçu une proposition qui étaient inscrits dans le même établissement à la rentrée N-1;Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats ayant reçu une proposition issus de la même académie (à partir du lieu de formation);Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats ayant reçu une proposition issus de la même région académique (à partir du lieu de formation);Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase principale;Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase principale - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase complémentaire;Effectif de candidats ayant reçu une proposition pour une candidature formulée en phase complémentaire - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits en troisième année de licence générale à la rentrée N-1;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits en troisième année de licence générale à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits en licence professionnelle à la rentrée N-1;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits en licence professionnelle à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits en troisième année de bachelor universitaire de technologie  à la rentrée N-1;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits en troisième année de bachelor universitaire de technologie  à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits en master  à la rentrée N-1;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits en master  à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits dans une autre formation  à la rentrée N-1;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC inscrits dans une autre formation  à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France  à la rentrée N-1;Effectif de candidats ayant reçu une proposition pour une candidature de PP ou de PC qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France  à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats ayant accepté une proposition qui étaient inscrits dans le même établissement  à la rentrée N-1;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats ayant accepté une proposition issus de la même académie (à partir du lieu de formation);Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire - Dont effectif de candidats ayant accepté une proposition issus de la même région académique (à partir du lieu de formation);Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale - Dont effectif de candidats ayant accepté une proposition d'admission reçue à l'ouverture de la phase principale d'admission ou avant pour les candidatures en alternance;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale - Dont effectif de candidats ayant accepté une proposition d'admission reçue avant la clôture de la phase principale;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase complémentaire;Effectif de candidats ayant accepté une proposition d'admission pour une candidature formulée en phase complémentaire - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits en troisième année de licence générale  à la rentrée N-1;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits en troisième année de licence générale à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits en licence professionnelle  à la rentrée N-1;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits en licence professionnelle  à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits en troisième année de bachelor universitaire de technologie  à la rentrée N-1;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits en troisième année de bachelor universitaire de technologie  à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits en master  à la rentrée N-1;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits en master  à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits dans une autre formation  à la rentrée N-1;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC inscrits dans une autre formation  à la rentrée N-1 - Dont effectif de femmes;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France  à la rentrée N-1;Effectif de candidats ayant accepté une proposition d'admission pour une candidature de PP ou de PC qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France  à la rentrée N-1 - Dont effectif de femmes;Rang du dernier appelé en phase principale;Rang du dernier appelé en phase complémentaire;Effectif de recrutements complémentaires hors plateforme;Part des femmes parmi les candidats ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire;Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire qui étaient inscrits dans le même établissement  à la rentrée N-1;Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire issus de la même académie (à partir du lieu de formation);Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire issus de la même région académique (à partir du lieu de formation);Part des candidats ayant accepté une proposition d'admission qui l'avaient reçue à l'ouverture de la phase principale ou avant pour les formations en alternance;Part des candidats ayant accepté une proposition d'admission qui l'avaient reçue avant l'ouverture de la phase complémentaire;Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire inscrits en troisième année de licence générale  à la rentrée N-1;Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire inscrits en licence professionnelle  à la rentrée N-1;Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire inscrits en troisième année de bachelor universitaire de technologie  à la rentrée N-1;Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire inscrits en master  à la rentrée N-1;Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire inscrits dans une autre formation  à la rentrée N-1;Part des candidats parmi ceux ayant accepté une proposition d'admission pour une candidature formulée en phase principale ou en phase complémentaire qui n'étaient pas inscrits dans un établissement d'enseignement supérieur en France à la rentrée N-1;Identifiant interne;Identifiant interne actuel;Libellé de l'établissement aujourd'hui
2024;1;1;0660437S;Université de Perpignan Via Domitia;A11;Montpellier;R76;Occitanie;1303346F5QG3;1303346F;METIERS DE L'ENSEIGNEMENT, DE L'EDUCATION ET DE LA FORMATION (MEEF), 2E DEGRE;1303346-47V;Catalan;0;INITIALE,CONTINUE;Perpignan - PERPIGNAN (66),Université de Perpignan Via Domitia - PERPIGNAN CEDEX 9 (66);A11;Montpellier;R76;Occitanie;M.E.E.F.;06;Sciences humaines et sociales;34;Sciences de l'éducation;30;4;2;2;3;4;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;3;4;4;2;0;0;3;2;0;0;0;0;1;0;0;0;0;0;4;2;2;3;4;4;2;0;0;3;2;0;0;0;0;1;0;0;0;0;0;2;1;2;2;2;2;1;2;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;4;;;50.0;100.0;100.0;100.0;100.0;100.0;50.0;0.0;0.0;50.0;0.0;0.0;n1W55;n1W55;Université de Perpignan Via Domitia
2024;1;0;0921204J;Université Paris Nanterre;A25;Versailles;R11;Île-de-France;1402953Z86CV;1402953Z;FINANCE;1402953-09B;Management de l'immobilier;0;INITIALE,CONTINUE;Université Paris Nanterre  - NANTERRE  (92);A25;Versailles;R11;Île-de-France;Economie, gestion et A.E.S.;02;Sciences économiques, gestion;39;Sciences de gestion;5;170;79;34;61;135;121;55;1;0;13;6;6;3;13;8;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;41;17;27;56;77;41;0;0;58;31;1;0;3;2;1;1;7;3;7;4;23;12;3;5;15;23;12;0;0;18;11;0;0;0;0;0;0;3;0;2;1;8;4;2;2;6;8;4;1;6;0;0;5;3;0;0;0;0;0;0;2;0;1;1;39;;;50.0;25.0;25.0;75.0;12.5;75.0;62.5;0.0;0.0;0.0;25.0;12.5;g6rwB;g6rwB;Université Paris Nanterre
2024;1;0;0921204J;Université Paris Nanterre;A25;Versailles;R11;Île-de-France;1402986KSBAQ;1402986K;DROIT DES AFFAIRES;1402986-06K;Juriste européen des affaires;0;INITIALE,CONTINUE;Université paris Nanterre - NANTERRE (92);A25;Versailles;R11;Île-de-France;Droit et sc. politiques;01;Droit, sciences politiques;36;Sciences juridiques;27;846;627;159;323;598;738;548;1;1;7;7;20;17;14;10;66;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;593;427;124;249;436;593;427;0;0;549;398;0;0;1;1;12;11;7;5;24;12;110;72;91;101;109;110;72;0;0;110;72;0;0;0;0;0;0;0;0;0;0;28;15;19;21;27;28;15;2;24;0;0;28;15;0;0;0;0;0;0;0;0;0;0;224;;;53.6;67.9;75.0;96.4;7.1;85.7;100.0;0.0;0.0;0.0;0.0;0.0;g6rwB;g6rwB;Université Paris Nanterre
2024;1;1;0755976N;Université Paris Cité;A01;Paris;R11;Île-de-France;1405784NDP73;1405784N;MANAGEMENT;1405784-05P;Métiers de l'hôtellerie restauration;1;APPRENTISSAGE;Faculté de droit et d'économie gestion - MALAKOFF (92),Université Paris Cité - PARIS (75);A25;Versailles;R11;Île-de-France;Economie, gestion et A.E.S.;02;Sciences économiques, gestion;39;Sciences de gestion;19;95;64;4;19;48;30;21;19;15;5;4;5;3;10;5;26;16;16;9;0;2;5;7;5;0;0;2;0;1;1;0;0;6;3;16;6;2;3;8;16;6;0;0;7;3;4;2;0;0;0;0;1;0;4;1;2;2;1;1;1;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;2;2;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;;;100.0;50.0;50.0;50.0;50.0;50.0;100.0;0.0;0.0;0.0;0.0;0.0;5cZyU;5cZyU;Université Paris Cité
2024;1;0;0931827F;Université Paris 8 - Vincennes - Saint-Denis;A24;Créteil;R11;Île-de-France;1501020UDR1W;1501020U;GEOPOLITIQUE;;;0;INITIALE,CONTINUE;Université Paris 8 - ST DENIS CEDEX (93);A24;Créteil;R11;Île-de-France;Droit et sc. politiques;01;Droit, sciences politiques;37;Sciences politiques;11;303;179;21;41;161;203;119;1;0;1;0;14;9;33;22;51;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;108;11;17;87;167;108;0;0;118;78;0;0;0;0;6;5;17;11;26;14;21;15;3;3;15;21;15;0;0;14;8;0;0;0;0;2;2;3;3;2;2;11;7;2;2;9;11;7;6;10;0;0;8;4;0;0;0;0;1;1;1;1;1;1;22;;1;63.6;18.2;18.2;81.8;54.5;90.9;72.7;0.0;0.0;9.1;9.1;9.1;Uxr7Z;Uxr7Z;Université Paris 8 - Vincennes - Saint-Denis
2024;1;0;9740478B;Université de La Réunion;A28;La Réunion;R04;La Réunion;1502646LLBPR;1502646L;BIODIVERSITE, ECOLOGIE ET EVOLUTION;1502646-03R;Biodiversité, écosystèmes tropicaux, aquatiques, littoraux et insulaires;0;INITIALE;Campus du Moufia - SAINT-DENIS CÉDEX 9 (97);A28;La Réunion;R04;La Réunion;Sc. fondamentales et appliquées (dont S.T.A.P.S.);09;Sciences de la vie, de la terre et de l'univers;06;Sciences de la vie, biologie, santé;19;561;345;53;53;53;395;249;7;5;37;23;18;8;16;12;88;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;136;22;22;22;205;136;0;0;172;113;0;0;6;5;3;2;7;6;17;10;59;44;10;10;10;59;44;0;0;49;36;0;0;0;0;0;0;5;5;5;3;19;14;7;7;7;19;14;6;15;0;0;17;12;0;0;0;0;0;0;1;1;1;1;145;;;73.7;36.8;36.8;36.8;31.6;78.9;89.5;0.0;0.0;0.0;5.3;5.3;cEt92;cEt92;Université de La Réunion
2024;1;0;0912408Y;Université Paris-Saclay;A25;Versailles;R11;Île-de-France;1502675TFG86;1502675T;GESTION DE PRODUCTION, LOGISTIQUE, ACHATS;1502675-07X;M1 Gestion de production logistique et achats - parcours management des achats et qualité fournisseurs #PR537;1;APPRENTISSAGE,CONTRAT_PRO;GUYANCOURT - GUYANCOURT (78);A25;Versailles;R11;Île-de-France;Economie, gestion et A.E.S.;02;Sciences économiques, gestion;39;Sciences de gestion;25;529;284;36;170;289;222;130;34;19;135;64;17;6;33;19;88;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;44;2;14;33;59;44;0;0;12;10;9;5;22;19;4;3;4;2;8;5;23;17;0;9;15;23;17;0;0;4;4;3;3;8;7;1;1;2;0;5;2;23;17;0;9;15;23;17;2;8;0;0;4;4;3;3;8;7;1;1;2;0;5;2;23;;;73.9;0.0;39.1;65.2;8.7;34.8;17.4;13.0;34.8;4.3;8.7;21.7;G2qA7;G2qA7;Université Paris-Saclay
2024;1;0;0597239Y;Université de Lille;A09;Lille;R32;Hauts-de-France;1502794X4QFN;1502794X;METIERS DE L'ENSEIGNEMENT, DE L'EDUCATION ET DE LA FORMATION (MEEF), 2E DEGRE;1502794-47A;Education physique et sportive;0;INITIALE,CONTINUE;ULCO - CALAIS;A09;Lille;R32;Hauts-de-France;M.E.E.F.;06;Sciences humaines et sociales;34;Sciences de l'éducation;34;504;154;35;188;239;480;150;1;0;0;0;4;1;4;2;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421;132;32;174;213;421;132;0;0;410;130;1;0;0;0;4;1;1;1;5;0;61;21;10;59;60;61;21;0;0;61;21;0;0;0;0;0;0;0;0;0;0;34;10;0;34;34;34;10;17;34;0;0;34;10;0;0;0;0;0;0;0;0;0;0;117;;;29.4;0.0;100.0;100.0;50.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;U8a0v;U8a0v;Université de Lille
2024;1;0;0590344D;Institut catholique de Lille;A09;Lille;R32;Hauts-de-France;1502794XH854;1502794X;METIERS DE L'ENSEIGNEMENT, DE L'EDUCATION ET DE LA FORMATION (MEEF), 2E DEGRE;1502794-98F;Sciences économiques et sociales;0;INITIALE;IFP - AMIENS (80);A20;Amiens;R32;Hauts-de-France;M.E.E.F.;06;Sciences humaines et sociales;34;Sciences de l'éducation;3;17;8;2;2;12;13;6;0;0;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;pgd9B;pgd9B;Institut catholique de Lille
2024;1;1;0912408Y;Université Paris-Saclay;A25;Versailles;R11;Île-de-France;1502930V1FXJ;1502930V;BIOLOGIE-SANTE;1502930-67E;M1 Biologie-Santé - Plateforme Physiologie et Physiopathologie -Site Evry #PR808;0;INITIALE,CONTINUE;EVRY - EVRY (91);A25;Versailles;R11;Île-de-France;Sc. fondamentales et appliquées (dont S.T.A.P.S.);09;Sciences de la vie, de la terre et de l'univers;06;Sciences de la vie, biologie, santé;15;397;320;21;66;225;309;255;3;3;13;11;13;12;7;2;52;37;189;143;6;23;88;118;92;3;3;3;3;7;3;12;8;46;34;146;120;13;36;96;143;119;3;1;137;114;0;0;1;1;0;0;1;0;7;5;137;112;12;35;92;134;111;3;1;128;106;0;0;1;1;0;0;1;0;7;5;11;8;0;6;9;8;7;3;8;3;1;10;8;0;0;0;0;0;0;1;0;0;0;143;146;;72.7;0.0;54.5;81.8;27.3;72.7;90.9;0.0;0.0;0.0;9.1;0.0;G2qA7;G2qA7;Université Paris-Saclay
2024;1;1;0660437S;Université de Perpignan Via Domitia;A11;Montpellier;R76;Occitanie;1502932XJQPT;1502932X;SCIENCES DE LA MER;;;0;INITIALE,CONTINUE;Perpignan - PERPIGNAN (66),Université de Perpignan Via Domitia - PERPIGNAN CEDEX 9 (66);A11;Montpellier;R76;Occitanie;Sc. fondamentales et appliquées (dont S.T.A.P.S.);09;Sciences de la vie, de la terre et de l'univers;05;Sciences de l'univers, de la Terre, de l'espace, de la mer;20;464;306;28;45;73;340;226;4;2;25;16;22;16;15;9;58;37;68;38;0;4;5;43;24;1;0;2;0;6;5;2;1;14;8;179;107;19;26;38;176;105;3;2;139;81;0;0;12;7;10;7;6;3;12;9;70;38;13;15;17;70;38;0;0;51;27;0;0;5;2;4;3;3;1;7;5;20;13;5;6;6;20;13;1;16;0;0;12;8;0;0;2;0;2;2;0;0;4;3;117;;;65.0;25.0;30.0;30.0;5.0;80.0;60.0;0.0;10.0;10.0;0.0;20.0;n1W55;n1W55;Université de Perpignan Via Domitia
2024;1;0;0341089Z;Université Paul-Valéry - Montpellier 3;A11;Montpellier;R76;Occitanie;1502947NA7B5;1502947N;METIERS DU LIVRE ET DE L'EDITION;;;0;INITIALE,CONTINUE;Université Paul - Valéry Montpellier 3 - MONTPELLIER CEDEX 5 (34);A11;Montpellier;R76;Occitanie;S.H.S.;06;Sciences humaines et sociales;35;Sciences de l'information et la communication;19;541;495;59;77;105;382;353;3;3;15;14;54;46;12;11;75;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;159;22;27;40;172;159;0;0;145;133;0;0;0;0;17;16;1;1;9;9;46;42;14;15;15;46;42;0;0;35;32;0;0;0;0;5;4;1;1;5;5;20;17;12;12;12;20;17;5;18;0;0;14;12;0;0;0;0;3;2;1;1;2;2;170;;;85.0;60.0;60.0;60.0;25.0;90.0;70.0;0.0;0.0;15.0;5.0;10.0;1I7hJ;rwz11;Université de Montpellier Paul-Valéry
2024;1;0;0931827F;Université Paris 8 - Vincennes - Saint-Denis;A24;Créteil;R11;Île-de-France;1503059KP1MJ;1503059K;MATHEMATIQUES ET APPLICATIONS;1503059-03G;Cybersécurité et sciences des données;1;APPRENTISSAGE,CONTRAT_PRO,CONTINUE;Université Paris 8 - ST DENIS CEDEX (93);A24;Créteil;R11;Île-de-France;Sc. fondamentales et appliquées (dont S.T.A.P.S.);15;Sciences fondamentales et applications;01;Mathématiques;10;282;78;13;51;149;154;46;11;1;28;4;23;9;15;5;51;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;56;11;38;108;190;56;0;0;117;36;6;1;17;4;15;6;9;2;26;7;9;3;0;2;6;9;3;0;0;2;1;2;0;1;0;3;2;0;0;1;0;8;3;0;1;5;8;3;4;5;0;0;2;1;2;0;0;0;3;2;0;0;1;0;9;;2;37.5;0.0;12.5;62.5;50.0;62.5;25.0;25.0;0.0;37.5;0.0;12.5;Uxr7Z;Uxr7Z;Université Paris 8 - Vincennes - Saint-Denis
2024;1;0;0597239Y;Université de Lille;A09;Lille;R32;Hauts-de-France;1503085NTLBU;1503085N;METIERS DE L'ENSEIGNEMENT, DE L'EDUCATION ET DE LA FORMATION (MEEF), ENCADREMENT EDUCATIF;;;0;INITIALE,CONTINUE;INSPE Hauts de France - VILLENEUVE D'ASCQ;A09;Lille;R32;Hauts-de-France;M.E.E.F.;06;Sciences humaines et sociales;34;Sciences de l'éducation;50;351;272;104;156;181;234;188;4;4;12;8;22;16;6;5;73;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;93;44;57;67;115;93;0;0;75;62;0;0;3;2;9;8;2;1;26;20;93;79;39;50;57;93;79;0;0;61;53;0;0;2;1;7;6;2;1;21;18;48;38;24;28;32;48;38;23;45;0;0;28;23;0;0;2;1;5;4;2;1;11;9;114;;;79.2;50.0;58.3;66.7;47.9;93.8;58.3;0.0;4.2;10.4;4.2;22.9;U8a0v;U8a0v;Université de Lille
2024;1;1;0931827F;Université Paris 8 - Vincennes - Saint-Denis;A24;Créteil;R11;Île-de-France;1503107MJSKE;1503107M;SCIENCES DU LANGAGE;1503107-04A;Interprétation langue des signes française/français  (LSF, interprète, interprétariat);0;INITIALE,CONTINUE;Université Paris 8  - ST DENIS CEDEX (93);A24;Créteil;R11;Île-de-France;Lettres, langues, art;04;Lettres, sciences du langage, arts;17;Sciences du langage, linguistique;16;76;65;8;10;21;32;26;2;2;0;0;10;9;6;5;26;23;9;5;0;0;4;1;1;0;0;0;0;3;2;0;0;5;2;23;21;3;3;7;22;20;1;1;6;4;0;0;0;0;3;3;3;3;11;11;23;21;3;3;7;22;20;1;1;6;4;0;0;0;0;3;3;3;3;11;11;13;11;2;2;5;12;10;9;12;1;1;4;2;0;0;0;0;1;1;1;1;7;7;22;23;;84.6;15.4;15.4;38.5;69.2;92.3;30.8;0.0;0.0;7.7;7.7;53.8;Uxr7Z;Uxr7Z;Université Paris 8 - Vincennes - Saint-Denis
